barcode,product_name,brand,category,skin_type,key_ingredients,price,rating,review_count,ph_level,is_fragrance_free,is_paraben_free,is_cruelty_free,country,launch_year
890100042675,Plum Panthenol Sunscreen 42675,Plum,Sunscreen,combination,Panthenol,1619.79,3.3,2793,7.0,False,False,False,USA,2017
890100042676,Olay Zinc Oxide Sunscreen 42676,Olay,Sunscreen,sensitive,Zinc Oxide,496.33,3.0,4963,4.9,True,False,False,USA,2015
890100042677,Neutrogena Panthenol Moisturizer 42677,Neutrogena,Moisturizer,oily,Panthenol,1230.63,4.8,3338,5.7,True,True,True,Korea,2021
890100042678,Mamaearth Niacinamide Toner 42678,Mamaearth,Toner,sensitive,Niacinamide,1871.11,3.4,3087,5.5,False,True,False,India,2015
890100042679,Olay Panthenol Serum 42679,Olay,Serum,oily,Panthenol,914.93,3.2,82,5.1,False,False,False,Korea,2018
890100042680,Mamaearth Vitamin C Treatment 42680,Mamaearth,Treatment,combination,Vitamin C,1031.77,4.9,717,4.7,True,False,False,USA,2020
890100042681,Plum Hyaluronic Acid Cleanser 42681,Plum,Cleanser,dry,Hyaluronic Acid,1052.49,3.0,2497,5.4,True,False,False,USA,2020
890100042682,Cetaphil Hyaluronic Acid Treatment 42682,Cetaphil,Treatment,dry,Hyaluronic Acid,933.42,4.7,1621,4.7,False,True,True,Korea,2020
890100042683,Olay Vitamin C Moisturizer 42683,Olay,Moisturizer,oily,Vitamin C,873.63,4.4,1507,6.6,False,False,False,USA,2015
890100042684,Bioderma Retinol Cleanser 42684,Bioderma,Cleanser,combination,Retinol,1357.05,4.4,2238,6.1,True,False,False,Germany,2025
890100042685,Olay Niacinamide Treatment 42685,Olay,Treatment,sensitive,Niacinamide,1767.05,4.7,1746,5.5,True,False,False,France,2021
890100042686,Aveeno Retinol Sunscreen 42686,Aveeno,Sunscreen,combination,Retinol,1429.49,4.8,2032,6.4,True,False,True,Germany,2018
890100042687,Neutrogena Panthenol Toner 42687,Neutrogena,Toner,all,Panthenol,1011.67,3.2,496,6.5,False,False,True,Germany,2015
890100042688,Neutrogena Ceramide Toner 42688,Neutrogena,Toner,combination,Ceramide,1980.87,3.5,622,6.9,False,False,False,Germany,2020
890100042689,Plum Vitamin C Toner 42689,Plum,Toner,dry,Vitamin C,1742.64,4.5,2803,4.8,False,False,True,USA,2024
890100042690,Mamaearth Ceramide Toner 42690,Mamaearth,Toner,dry,Ceramide,1014.11,4.1,2287,4.8,True,True,False,India,2021
890100042691,Bioderma Aloe Vera Serum 42691,Bioderma,Serum,combination,Aloe Vera,1855.84,4.4,432,5.6,False,False,False,USA,2025
890100042692,Bioderma Zinc Oxide Treatment 42692,Bioderma,Treatment,dry,Zinc Oxide,211.17,3.5,1097,5.6,False,False,True,France,2015
890100042693,Bioderma Vitamin C Moisturizer 42693,Bioderma,Moisturizer,dry,Vitamin C,1255.86,4.7,2216,5.9,True,True,True,France,2017
890100042694,Plum Zinc Oxide Serum 42694,Plum,Serum,dry,Zinc Oxide,898.53,5.0,4889,5.8,True,False,True,France,2024
890100042695,Plum Retinol Treatment 42695,Plum,Treatment,sensitive,Retinol,1891.88,4.9,912,5.8,True,True,False,India,2018
890100042696,Neutrogena Aloe Vera Serum 42696,Neutrogena,Serum,dry,Aloe Vera,1323.91,3.3,467,5.1,True,False,False,USA,2021
890100042697,Mamaearth Ceramide Treatment 42697,Mamaearth,Treatment,combination,Ceramide,1113.12,4.8,3560,6.5,True,True,True,Korea,2017
890100042698,Minimalist Hyaluronic Acid Serum 42698,Minimalist,Serum,combination,Hyaluronic Acid,284.27,4.5,4072,4.9,False,False,True,France,2023
890100042699,Bioderma Salicylic Acid Sunscreen 42699,Bioderma,Sunscreen,all,Salicylic Acid,1005.59,3.0,1142,4.5,False,True,True,Germany,2019
890100042700,Cetaphil Salicylic Acid Cleanser 42700,Cetaphil,Cleanser,all,Salicylic Acid,599.08,4.9,4130,6.9,False,True,True,Korea,2015
890100042701,Mamaearth Ceramide Toner 42701,Mamaearth,Toner,sensitive,Ceramide,1793.88,4.0,3669,6.9,True,True,False,Korea,2015
890100042702,Olay Retinol Serum 42702,Olay,Serum,dry,Retinol,946.9,3.8,4169,6.1,True,False,False,India,2016
890100042703,Cetaphil Vitamin C Sunscreen 42703,Cetaphil,Sunscreen,dry,Vitamin C,942.96,4.7,1668,5.8,True,True,False,India,2018
890100042704,Olay Panthenol Cleanser 42704,Olay,Cleanser,dry,Panthenol,304.82,3.8,747,6.8,True,True,True,Germany,2017
890100042705,Bioderma Retinol Treatment 42705,Bioderma,Treatment,all,Retinol,360.95,3.5,3581,6.5,False,True,True,Korea,2021
890100042706,Minimalist Niacinamide Cleanser 42706,Minimalist,Cleanser,oily,Niacinamide,1445.7,3.7,1879,6.3,False,True,False,USA,2022
890100042707,Aveeno Tea Tree Oil Toner 42707,Aveeno,Toner,all,Tea Tree Oil,1215.41,4.6,993,6.6,False,False,True,Germany,2021
890100042708,Bioderma Niacinamide Serum 42708,Bioderma,Serum,oily,Niacinamide,1240.34,4.8,2414,5.5,False,True,False,USA,2024
890100042709,Minimalist Hyaluronic Acid Cleanser 42709,Minimalist,Cleanser,all,Hyaluronic Acid,874.29,4.4,2071,7.0,False,True,False,India,2016
890100042710,Minimalist Zinc Oxide Cleanser 42710,Minimalist,Cleanser,all,Zinc Oxide,1382.77,3.2,1307,6.6,False,True,False,India,2023
890100042711,Simple Zinc Oxide Moisturizer 42711,Simple,Moisturizer,dry,Zinc Oxide,1685.65,4.2,640,4.6,False,False,False,Germany,2022
890100042712,Neutrogena Ceramide Toner 42712,Neutrogena,Toner,dry,Ceramide,636.27,4.8,4011,4.6,False,True,True,France,2016
890100042713,Olay Tea Tree Oil Serum 42713,Olay,Serum,oily,Tea Tree Oil,258.67,3.8,2801,6.9,False,False,True,India,2019
890100042714,Bioderma Aloe Vera Moisturizer 42714,Bioderma,Moisturizer,oily,Aloe Vera,424.96,4.5,872,5.0,False,False,False,USA,2022
890100042715,Neutrogena Niacinamide Serum 42715,Neutrogena,Serum,dry,Niacinamide,1488.89,3.9,877,5.0,False,True,True,USA,2015
890100042716,Olay Aloe Vera Serum 42716,Olay,Serum,oily,Aloe Vera,509.05,4.7,4141,4.7,False,False,False,USA,2023
890100042717,Mamaearth Vitamin C Treatment 42717,Mamaearth,Treatment,combination,Vitamin C,1271.69,4.8,2309,6.6,False,False,True,Korea,2020
890100042718,Mamaearth Panthenol Treatment 42718,Mamaearth,Treatment,all,Panthenol,1444.24,4.2,876,7.0,True,False,False,USA,2016
890100042719,Simple Panthenol Serum 42719,Simple,Serum,dry,Panthenol,1056.72,3.7,4832,5.6,False,False,False,USA,2025
890100042720,Cetaphil Salicylic Acid Cleanser 42720,Cetaphil,Cleanser,all,Salicylic Acid,1738.95,3.9,3020,6.5,True,False,False,Korea,2017
890100042721,Aveeno Panthenol Treatment 42721,Aveeno,Treatment,sensitive,Panthenol,1727.17,3.8,1187,5.7,False,True,False,USA,2025
890100042722,Neutrogena Vitamin C Cleanser 42722,Neutrogena,Cleanser,all,Vitamin C,1327.97,3.8,3080,6.0,True,True,False,Germany,2019
890100042723,Minimalist Retinol Cleanser 42723,Minimalist,Cleanser,dry,Retinol,1697.69,4.3,4921,5.1,True,True,False,Germany,2025
890100042724,Aveeno Zinc Oxide Toner 42724,Aveeno,Toner,all,Zinc Oxide,1344.72,3.5,2774,5.4,True,True,False,Korea,2017
890100042725,Mamaearth Zinc Oxide Moisturizer 42725,Mamaearth,Moisturizer,oily,Zinc Oxide,211.31,4.8,1428,4.9,True,True,True,Korea,2020
890100042726,Minimalist Hyaluronic Acid Serum 42726,Minimalist,Serum,combination,Hyaluronic Acid,978.35,4.9,2444,6.5,True,True,True,Korea,2020
890100042727,Simple Niacinamide Moisturizer 42727,Simple,Moisturizer,oily,Niacinamide,959.63,4.3,3238,5.9,False,True,True,Korea,2017
890100042728,Cetaphil Salicylic Acid Cleanser 42728,Cetaphil,Cleanser,combination,Salicylic Acid,1533.0,4.9,4463,5.3,False,True,False,USA,2025
890100042729,Simple Hyaluronic Acid Serum 42729,Simple,Serum,sensitive,Hyaluronic Acid,375.79,3.2,955,5.3,False,False,False,France,2022
890100042730,Plum Niacinamide Toner 42730,Plum,Toner,oily,Niacinamide,495.33,4.1,2014,5.1,True,True,False,India,2018
890100042731,Minimalist Salicylic Acid Sunscreen 42731,Minimalist,Sunscreen,combination,Salicylic Acid,1013.9,3.5,2945,5.1,False,True,True,Korea,2024
890100042732,Mamaearth Salicylic Acid Serum 42732,Mamaearth,Serum,oily,Salicylic Acid,641.34,4.3,1252,5.7,True,False,False,Germany,2024
890100042733,Aveeno Zinc Oxide Toner 42733,Aveeno,Toner,all,Zinc Oxide,1560.44,3.7,291,6.3,True,True,False,France,2025
890100042734,Mamaearth Zinc Oxide Moisturizer 42734,Mamaearth,Moisturizer,all,Zinc Oxide,1334.5,4.9,2840,5.1,False,False,False,Korea,2022
890100042735,Neutrogena Tea Tree Oil Cleanser 42735,Neutrogena,Cleanser,dry,Tea Tree Oil,1776.9,4.3,1269,4.7,False,True,False,France,2019
890100042736,Mamaearth Salicylic Acid Sunscreen 42736,Mamaearth,Sunscreen,all,Salicylic Acid,1415.46,3.8,357,6.6,False,False,True,France,2022
890100042737,Mamaearth Salicylic Acid Cleanser 42737,Mamaearth,Cleanser,combination,Salicylic Acid,1679.31,4.9,1343,4.9,True,True,True,USA,2017
890100042738,Neutrogena Vitamin C Cleanser 42738,Neutrogena,Cleanser,all,Vitamin C,1102.9,3.3,913,6.6,True,True,True,India,2018
890100042739,Cetaphil Tea Tree Oil Sunscreen 42739,Cetaphil,Sunscreen,oily,Tea Tree Oil,1258.14,3.8,4481,6.8,False,True,False,France,2015
890100042740,Olay Salicylic Acid Sunscreen 42740,Olay,Sunscreen,oily,Salicylic Acid,926.87,4.2,4889,6.9,True,False,True,Germany,2024
890100042741,Cetaphil Niacinamide Treatment 42741,Cetaphil,Treatment,all,Niacinamide,335.16,4.3,3024,7.0,False,False,False,Germany,2018
890100042742,Plum Niacinamide Serum 42742,Plum,Serum,sensitive,Niacinamide,1974.61,4.5,2712,6.7,True,True,True,India,2018
890100042743,Olay Vitamin C Sunscreen 42743,Olay,Sunscreen,combination,Vitamin C,1656.01,4.7,2207,6.5,True,True,False,France,2022
890100042744,Mamaearth Zinc Oxide Toner 42744,Mamaearth,Toner,combination,Zinc Oxide,1157.41,4.2,512,6.6,False,True,True,France,2018
890100042745,Bioderma Salicylic Acid Moisturizer 42745,Bioderma,Moisturizer,all,Salicylic Acid,1759.98,3.9,3974,4.7,False,True,False,USA,2015
890100042746,Olay Salicylic Acid Treatment 42746,Olay,Treatment,oily,Salicylic Acid,1815.26,3.1,4793,5.9,True,False,True,Germany,2022
890100042747,Cetaphil Ceramide Treatment 42747,Cetaphil,Treatment,all,Ceramide,499.56,4.1,651,6.0,True,False,False,Germany,2019
890100042748,Bioderma Hyaluronic Acid Serum 42748,Bioderma,Serum,combination,Hyaluronic Acid,587.5,3.2,3010,6.9,True,False,False,Germany,2025
890100042749,Minimalist Retinol Moisturizer 42749,Minimalist,Moisturizer,oily,Retinol,1996.72,3.2,4172,6.4,True,False,True,Korea,2018
890100042750,Mamaearth Hyaluronic Acid Treatment 42750,Mamaearth,Treatment,dry,Hyaluronic Acid,1284.29,4.8,727,7.0,False,True,False,India,2017
890100042751,Neutrogena Retinol Toner 42751,Neutrogena,Toner,sensitive,Retinol,254.56,3.2,3026,4.8,False,False,True,Korea,2018
890100042752,Bioderma Hyaluronic Acid Moisturizer 42752,Bioderma,Moisturizer,sensitive,Hyaluronic Acid,883.93,4.6,3504,5.9,False,False,True,Korea,2021
890100042753,Neutrogena Ceramide Serum 42753,Neutrogena,Serum,sensitive,Ceramide,1377.63,4.0,576,4.7,False,True,True,India,2020
890100042754,Simple Vitamin C Serum 42754,Simple,Serum,oily,Vitamin C,1623.78,3.3,1765,6.9,False,True,False,Korea,2015
890100042755,Mamaearth Aloe Vera Serum 42755,Mamaearth,Serum,dry,Aloe Vera,1884.48,3.1,2023,5.2,True,True,True,USA,2020
890100042756,Simple Vitamin C Toner 42756,Simple,Toner,dry,Vitamin C,1593.76,3.9,236,5.8,False,False,False,Korea,2015
890100042757,Neutrogena Hyaluronic Acid Serum 42757,Neutrogena,Serum,oily,Hyaluronic Acid,1127.06,4.6,2803,5.2,True,True,True,Germany,2023
890100042758,Minimalist Panthenol Cleanser 42758,Minimalist,Cleanser,sensitive,Panthenol,533.0,4.4,836,6.6,False,True,True,Korea,2021
890100042759,Minimalist Vitamin C Toner 42759,Minimalist,Toner,combination,Vitamin C,664.71,4.8,201,5.4,True,True,True,USA,2025
890100042760,Plum Panthenol Toner 42760,Plum,Toner,sensitive,Panthenol,1198.34,3.6,2381,5.5,True,False,False,India,2021
890100042761,Neutrogena Hyaluronic Acid Treatment 42761,Neutrogena,Treatment,combination,Hyaluronic Acid,1553.19,4.0,4038,6.4,False,False,True,India,2020
890100042762,Olay Panthenol Serum 42762,Olay,Serum,combination,Panthenol,1838.13,3.2,3193,4.9,False,True,False,France,2019
890100042763,Simple Vitamin C Cleanser 42763,Simple,Cleanser,combination,Vitamin C,300.86,3.5,3891,6.1,False,False,True,Korea,2024
890100042764,Olay Panthenol Cleanser 42764,Olay,Cleanser,all,Panthenol,1774.01,4.7,2720,6.2,False,True,False,India,2020
890100042765,Olay Retinol Moisturizer 42765,Olay,Moisturizer,combination,Retinol,928.2,3.4,4785,6.6,True,False,False,France,2019
890100042766,Olay Retinol Sunscreen 42766,Olay,Sunscreen,sensitive,Retinol,937.86,4.8,943,6.6,True,False,False,France,2019
890100042767,Olay Ceramide Treatment 42767,Olay,Treatment,sensitive,Ceramide,1615.64,5.0,1412,4.5,True,True,False,USA,2015
890100042768,Simple Tea Tree Oil Serum 42768,Simple,Serum,combination,Tea Tree Oil,1312.97,3.2,3351,4.5,True,True,False,USA,2023
890100042769,Bioderma Vitamin C Treatment 42769,Bioderma,Treatment,sensitive,Vitamin C,1806.96,3.3,830,5.2,False,True,True,USA,2019
890100042770,Bioderma Zinc Oxide Treatment 42770,Bioderma,Treatment,dry,Zinc Oxide,1766.63,4.8,2046,4.6,True,False,True,France,2017
890100042771,Bioderma Niacinamide Toner 42771,Bioderma,Toner,oily,Niacinamide,400.5,4.8,3007,5.4,False,True,True,USA,2021
890100042772,Simple Panthenol Cleanser 42772,Simple,Cleanser,oily,Panthenol,1031.93,4.7,4793,4.7,False,False,True,France,2017
890100042773,Bioderma Zinc Oxide Serum 42773,Bioderma,Serum,combination,Zinc Oxide,1970.98,3.3,1646,6.9,True,True,True,India,2024
890100042774,Aveeno Panthenol Sunscreen 42774,Aveeno,Sunscreen,dry,Panthenol,1502.0,3.9,602,6.5,True,False,True,France,2017
890100042775,Plum Retinol Toner 42775,Plum,Toner,dry,Retinol,368.49,4.3,1677,5.8,True,False,True,France,2015
890100042776,Cetaphil Panthenol Serum 42776,Cetaphil,Serum,dry,Panthenol,835.73,3.1,3291,4.8,True,True,True,India,2025
890100042777,Plum Ceramide Moisturizer 42777,Plum,Moisturizer,oily,Ceramide,467.38,4.5,1819,5.4,True,False,False,France,2025
890100042778,Plum Retinol Sunscreen 42778,Plum,Sunscreen,sensitive,Retinol,723.96,3.7,4225,5.0,True,True,True,USA,2019
890100042779,Cetaphil Niacinamide Toner 42779,Cetaphil,Toner,sensitive,Niacinamide,956.95,3.5,4723,5.7,True,True,True,Korea,2022
890100042780,Aveeno Vitamin C Sunscreen 42780,Aveeno,Sunscreen,sensitive,Vitamin C,1370.84,4.1,3698,6.4,False,False,False,Korea,2025
890100042781,Cetaphil Aloe Vera Sunscreen 42781,Cetaphil,Sunscreen,oily,Aloe Vera,390.1,4.6,687,6.9,True,False,False,Korea,2023
890100042782,Minimalist Hyaluronic Acid Serum 42782,Minimalist,Serum,oily,Hyaluronic Acid,333.51,4.6,4576,5.3,False,False,False,France,2024
890100042783,Plum Vitamin C Toner 42783,Plum,Toner,dry,Vitamin C,1386.08,4.2,1427,6.6,True,True,True,France,2020
890100042784,Simple Vitamin C Sunscreen 42784,Simple,Sunscreen,oily,Vitamin C,717.6,3.7,3196,7.0,True,True,True,USA,2017
890100042785,Neutrogena Tea Tree Oil Cleanser 42785,Neutrogena,Cleanser,dry,Tea Tree Oil,1419.04,4.4,186,4.9,False,False,False,Germany,2023
890100042786,Mamaearth Ceramide Cleanser 42786,Mamaearth,Cleanser,combination,Ceramide,1251.55,4.7,2631,6.4,True,True,True,India,2021
890100042787,Minimalist Zinc Oxide Serum 42787,Minimalist,Serum,dry,Zinc Oxide,1720.83,4.7,4011,5.6,True,True,True,Germany,2025
890100042788,Bioderma Ceramide Moisturizer 42788,Bioderma,Moisturizer,combination,Ceramide,1027.78,3.3,4390,6.4,True,True,False,Korea,2020
890100042789,Plum Hyaluronic Acid Moisturizer 42789,Plum,Moisturizer,dry,Hyaluronic Acid,1389.64,3.4,4646,6.4,True,False,False,Korea,2016
890100042790,Simple Panthenol Serum 42790,Simple,Serum,all,Panthenol,1411.1,3.1,866,7.0,False,True,True,Korea,2019
890100042791,Bioderma Salicylic Acid Serum 42791,Bioderma,Serum,dry,Salicylic Acid,1480.62,3.3,2707,5.7,False,False,False,France,2024
890100042792,Olay Hyaluronic Acid Serum 42792,Olay,Serum,combination,Hyaluronic Acid,1100.44,4.0,1571,4.6,True,True,True,France,2019
890100042793,Bioderma Zinc Oxide Toner 42793,Bioderma,Toner,sensitive,Zinc Oxide,1859.43,4.3,745,5.5,False,False,True,France,2025
890100042794,Simple Aloe Vera Sunscreen 42794,Simple,Sunscreen,combination,Aloe Vera,335.7,3.0,302,5.8,True,False,False,France,2021
890100042795,Minimalist Vitamin C Moisturizer 42795,Minimalist,Moisturizer,dry,Vitamin C,324.13,4.9,2886,5.4,True,True,False,Germany,2023
890100042796,Bioderma Retinol Serum 42796,Bioderma,Serum,sensitive,Retinol,1068.63,3.7,375,4.6,True,True,True,Germany,2025
890100042797,Neutrogena Ceramide Toner 42797,Neutrogena,Toner,oily,Ceramide,1395.9,3.4,4925,6.2,False,True,False,India,2017
890100042798,Bioderma Niacinamide Serum 42798,Bioderma,Serum,dry,Niacinamide,1889.77,3.2,2934,5.3,True,True,False,India,2019
890100042799,Aveeno Vitamin C Treatment 42799,Aveeno,Treatment,combination,Vitamin C,1727.9,4.8,4217,5.9,True,False,False,Germany,2021
890100042800,Plum Zinc Oxide Moisturizer 42800,Plum,Moisturizer,combination,Zinc Oxide,1654.83,5.0,4552,5.3,False,False,False,India,2021
890100042801,Olay Tea Tree Oil Cleanser 42801,Olay,Cleanser,sensitive,Tea Tree Oil,1769.84,3.6,4600,6.8,False,False,True,France,2016
890100042802,Cetaphil Aloe Vera Serum 42802,Cetaphil,Serum,combination,Aloe Vera,999.44,4.1,2372,4.7,False,True,False,France,2022
890100042803,Plum Salicylic Acid Treatment 42803,Plum,Treatment,dry,Salicylic Acid,1094.42,3.4,4994,4.7,True,False,True,Korea,2016
890100042804,Cetaphil Panthenol Cleanser 42804,Cetaphil,Cleanser,oily,Panthenol,1108.54,3.4,3072,6.4,True,True,True,France,2017
890100042805,Mamaearth Zinc Oxide Cleanser 42805,Mamaearth,Cleanser,all,Zinc Oxide,1184.39,3.2,1363,5.0,False,False,False,Germany,2017
890100042806,Neutrogena Hyaluronic Acid Cleanser 42806,Neutrogena,Cleanser,all,Hyaluronic Acid,1166.94,4.3,4490,5.7,True,False,False,France,2017
890100042807,Simple Ceramide Treatment 42807,Simple,Treatment,sensitive,Ceramide,1973.83,4.0,744,5.0,False,False,True,Germany,2023
890100042808,Plum Salicylic Acid Toner 42808,Plum,Toner,dry,Salicylic Acid,423.16,4.3,4395,4.6,True,False,True,France,2017
890100042809,Minimalist Zinc Oxide Sunscreen 42809,Minimalist,Sunscreen,all,Zinc Oxide,1221.93,4.4,769,6.9,False,False,True,France,2025
890100042810,Cetaphil Retinol Sunscreen 42810,Cetaphil,Sunscreen,dry,Retinol,1518.41,4.7,3030,6.5,False,False,True,USA,2019
890100042811,Olay Ceramide Toner 42811,Olay,Toner,all,Ceramide,1362.67,3.3,4409,4.6,True,True,True,India,2020
890100042812,Bioderma Tea Tree Oil Sunscreen 42812,Bioderma,Sunscreen,sensitive,Tea Tree Oil,1588.88,5.0,2594,5.3,True,True,False,Germany,2015
890100042813,Mamaearth Hyaluronic Acid Cleanser 42813,Mamaearth,Cleanser,sensitive,Hyaluronic Acid,793.43,3.9,4935,5.4,False,False,True,USA,2020
890100042814,Cetaphil Salicylic Acid Moisturizer 42814,Cetaphil,Moisturizer,oily,Salicylic Acid,802.3,3.8,1369,5.0,False,False,False,India,2016
890100042815,Aveeno Niacinamide Toner 42815,Aveeno,Toner,dry,Niacinamide,1692.04,4.2,1518,6.6,True,False,True,USA,2025
890100042816,Cetaphil Panthenol Toner 42816,Cetaphil,Toner,all,Panthenol,1859.07,3.0,183,6.7,True,True,True,Germany,2017
890100042817,Olay Salicylic Acid Moisturizer 42817,Olay,Moisturizer,combination,Salicylic Acid,877.98,3.3,4866,5.4,True,False,False,India,2021
890100042818,Olay Aloe Vera Serum 42818,Olay,Serum,combination,Aloe Vera,737.57,3.6,4157,5.4,True,True,True,USA,2024
890100042819,Simple Hyaluronic Acid Toner 42819,Simple,Toner,combination,Hyaluronic Acid,1291.28,4.3,4122,6.5,False,False,False,Germany,2017
890100042820,Plum Vitamin C Serum 42820,Plum,Serum,all,Vitamin C,932.85,4.0,670,5.9,False,True,True,India,2018
890100042821,Aveeno Hyaluronic Acid Cleanser 42821,Aveeno,Cleanser,combination,Hyaluronic Acid,428.4,4.8,2295,6.3,True,False,False,India,2020
890100042822,Simple Niacinamide Toner 42822,Simple,Toner,all,Niacinamide,233.97,4.5,3386,4.6,False,False,True,Germany,2020
890100042823,Simple Retinol Cleanser 42823,Simple,Cleanser,combination,Retinol,1272.07,3.7,572,6.0,False,True,False,Germany,2025
890100042824,Olay Vitamin C Moisturizer 42824,Olay,Moisturizer,all,Vitamin C,1616.69,4.2,774,6.4,False,False,False,Germany,2018
890100042825,Plum Panthenol Toner 42825,Plum,Toner,sensitive,Panthenol,885.56,4.1,3476,5.8,True,True,True,France,2017
890100042826,Plum Tea Tree Oil Toner 42826,Plum,Toner,dry,Tea Tree Oil,346.01,4.4,1521,5.3,True,False,False,Korea,2017
890100042827,Mamaearth Tea Tree Oil Toner 42827,Mamaearth,Toner,combination,Tea Tree Oil,928.96,3.5,4084,6.9,True,False,False,USA,2015
890100042828,Olay Retinol Toner 42828,Olay,Toner,dry,Retinol,1808.58,4.9,4466,5.6,True,True,False,USA,2024
890100042829,Neutrogena Niacinamide Treatment 42829,Neutrogena,Treatment,dry,Niacinamide,1200.57,4.4,524,4.6,False,False,True,Germany,2025
890100042830,Minimalist Tea Tree Oil Toner 42830,Minimalist,Toner,combination,Tea Tree Oil,1274.32,4.3,268,6.6,False,True,True,India,2021
890100042831,Simple Ceramide Cleanser 42831,Simple,Cleanser,dry,Ceramide,762.22,4.6,2924,6.3,False,True,True,Korea,2020
890100042832,Cetaphil Salicylic Acid Moisturizer 42832,Cetaphil,Moisturizer,sensitive,Salicylic Acid,1693.05,3.3,3959,4.7,True,True,False,USA,2020
890100042833,Olay Niacinamide Toner 42833,Olay,Toner,oily,Niacinamide,372.15,3.7,4138,5.8,False,False,False,India,2025
890100042834,Olay Aloe Vera Sunscreen 42834,Olay,Sunscreen,combination,Aloe Vera,1053.91,4.9,4357,6.9,False,False,False,India,2023
890100042835,Aveeno Ceramide Toner 42835,Aveeno,Toner,dry,Ceramide,1118.48,4.1,1400,6.4,True,False,True,Korea,2016
890100042836,Simple Ceramide Moisturizer 42836,Simple,Moisturizer,dry,Ceramide,380.49,3.8,2762,6.6,False,False,True,USA,2017
890100042837,Simple Aloe Vera Serum 42837,Simple,Serum,oily,Aloe Vera,1517.28,4.3,2015,6.6,False,False,True,India,2022
890100042838,Mamaearth Zinc Oxide Cleanser 42838,Mamaearth,Cleanser,all,Zinc Oxide,1677.97,3.1,886,4.8,True,True,True,India,2022
890100042839,Cetaphil Panthenol Toner 42839,Cetaphil,Toner,all,Panthenol,1622.95,4.5,3276,6.0,False,False,False,Korea,2018
890100042840,Bioderma Niacinamide Cleanser 42840,Bioderma,Cleanser,sensitive,Niacinamide,1287.34,4.5,1420,5.2,False,False,False,Germany,2022
890100042841,Neutrogena Salicylic Acid Moisturizer 42841,Neutrogena,Moisturizer,all,Salicylic Acid,731.05,4.3,3340,6.8,False,True,False,Germany,2018
890100042842,Bioderma Tea Tree Oil Serum 42842,Bioderma,Serum,combination,Tea Tree Oil,1059.69,4.2,4881,6.6,True,True,True,USA,2017
890100042843,Aveeno Salicylic Acid Treatment 42843,Aveeno,Treatment,combination,Salicylic Acid,710.26,4.9,3750,4.8,False,False,True,France,2016
890100042844,Neutrogena Tea Tree Oil Toner 42844,Neutrogena,Toner,combination,Tea Tree Oil,642.82,3.1,4931,5.6,True,True,True,France,2018
890100042845,Neutrogena Zinc Oxide Serum 42845,Neutrogena,Serum,dry,Zinc Oxide,731.2,3.8,4829,5.6,False,False,False,Korea,2015
890100042846,Olay Ceramide Toner 42846,Olay,Toner,oily,Ceramide,1650.16,4.5,1546,6.5,False,True,False,France,2024
890100042847,Neutrogena Aloe Vera Treatment 42847,Neutrogena,Treatment,dry,Aloe Vera,719.11,4.3,3683,5.2,True,False,False,Germany,2024
890100042848,Neutrogena Panthenol Treatment 42848,Neutrogena,Treatment,all,Panthenol,1907.44,4.9,1004,6.0,False,True,False,France,2019
890100042849,Plum Tea Tree Oil Toner 42849,Plum,Toner,oily,Tea Tree Oil,1723.62,3.9,3700,6.5,False,True,True,Korea,2022
890100042850,Neutrogena Ceramide Serum 42850,Neutrogena,Serum,oily,Ceramide,874.06,4.9,1812,6.6,True,False,True,France,2020
890100042851,Simple Aloe Vera Cleanser 42851,Simple,Cleanser,all,Aloe Vera,1471.76,4.3,2509,4.9,False,False,False,Germany,2020
890100042852,Olay Aloe Vera Serum 42852,Olay,Serum,all,Aloe Vera,402.15,3.6,1176,6.3,False,False,True,India,2018
890100042853,Bioderma Aloe Vera Treatment 42853,Bioderma,Treatment,sensitive,Aloe Vera,857.54,3.6,4686,5.0,True,True,False,India,2016
890100042854,Simple Ceramide Serum 42854,Simple,Serum,sensitive,Ceramide,1267.98,4.1,778,4.7,False,False,False,Germany,2017
890100042855,Neutrogena Niacinamide Sunscreen 42855,Neutrogena,Sunscreen,combination,Niacinamide,1826.18,3.3,1996,5.1,False,False,True,India,2023
890100042856,Minimalist Panthenol Serum 42856,Minimalist,Serum,sensitive,Panthenol,777.98,3.8,1110,6.5,False,False,False,Germany,2020
890100042857,Minimalist Panthenol Sunscreen 42857,Minimalist,Sunscreen,combination,Panthenol,1618.08,4.7,76,5.2,False,False,True,India,2015
890100042858,Plum Hyaluronic Acid Sunscreen 42858,Plum,Sunscreen,combination,Hyaluronic Acid,975.56,4.0,4430,6.3,True,True,True,Korea,2023
890100042859,Mamaearth Tea Tree Oil Moisturizer 42859,Mamaearth,Moisturizer,sensitive,Tea Tree Oil,1414.16,4.2,497,5.9,True,True,False,USA,2022
890100042860,Cetaphil Zinc Oxide Serum 42860,Cetaphil,Serum,all,Zinc Oxide,1357.03,4.1,402,6.2,False,False,True,Germany,2018
890100042861,Minimalist Vitamin C Sunscreen 42861,Minimalist,Sunscreen,all,Vitamin C,1317.34,4.5,2519,5.0,False,False,True,USA,2015
890100042862,Cetaphil Aloe Vera Moisturizer 42862,Cetaphil,Moisturizer,combination,Aloe Vera,1707.61,4.4,3716,4.7,True,False,True,Germany,2025
